13-10-2024 19:22:21 - INFO - Sending request to Setting Chmaber Zones to a= 0.21, b= 0.24, c= 0.27, d= 0.3 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 request successfully sent.
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 request successfully sent.
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 request successfully sent.
13-10-2024 19:22:42 - INFO - Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 request successfully sent.
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 request successfully sent.
13-10-2024 19:22:42 - INFO - Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 request successfully sent.
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - ERROR - E102 : Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 Request to Moonraker Timed out 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - ERROR - E102 : Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 Request to Moonraker Timed out 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - ERROR - E102 : Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 Request to Moonraker Timed out 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - ERROR - E102 : Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 Request to Moonraker Timed out 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - ERROR - E102 : Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 Request to Moonraker Timed out 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - ERROR - E102 : Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 Request to Moonraker Timed out 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - ERROR - E102 : Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 Request to Moonraker Timed out 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - ERROR - E102 : Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 Request to Moonraker Timed out 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 request successfully sent.
13-10-2024 19:22:42 - INFO - Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 request successfully sent.
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 request successfully sent.
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - ERROR - E102 : Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 Request to Moonraker Timed out 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - ERROR - E102 : Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 Request to Moonraker Timed out 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - ERROR - E102 : Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 Request to Moonraker Timed out 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - ERROR - E102 : Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 Request to Moonraker Timed out 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - ERROR - E102 : Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 Request to Moonraker Timed out 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - ERROR - E102 : Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 Request to Moonraker Timed out 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - ERROR - E102 : Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 Request to Moonraker Timed out 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - ERROR - E102 : Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 Request to Moonraker Timed out 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - ERROR - E102 : Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 Request to Moonraker Timed out 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - ERROR - E102 : Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 Request to Moonraker Timed out 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - ERROR - E102 : Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 Request to Moonraker Timed out 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 request successfully sent.
13-10-2024 19:22:42 - INFO - Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 request successfully sent.
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - ERROR - E102 : Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 Request to Moonraker Timed out 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - ERROR - E102 : Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 Request to Moonraker Timed out 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 request successfully sent.
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 request successfully sent.
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - ERROR - E102 : Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 Request to Moonraker Timed out 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - ERROR - E102 : Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 Request to Moonraker Timed out 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - ERROR - E102 : Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 Request to Moonraker Timed out 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 request successfully sent.
13-10-2024 19:22:42 - INFO - Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 request successfully sent.
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 request successfully sent.
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - ERROR - E102 : Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 Request to Moonraker Timed out 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - ERROR - E102 : Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 Request to Moonraker Timed out 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - ERROR - E102 : Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 Request to Moonraker Timed out 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - ERROR - E103: Error while getting/ reading response 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - ERROR - E103: Error while getting/ reading response 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - ERROR - E103: Error while getting/ reading response 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - ERROR - E104: Error while executing Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 
 ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - ERROR - E103: Error while getting/ reading response 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - ERROR - E103: Error while getting/ reading response 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - ERROR - E104: Error while executing Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 
 ('Connection aborted.', ConnectionAbortedError(10053, 'An established connection was aborted by the software in your host machine', None, 10053, None))
13-10-2024 19:22:42 - ERROR - E104: Error while executing Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 
 ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))
13-10-2024 19:22:42 - ERROR - E102 : Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 Request to Moonraker Timed out 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - ERROR - E103: Error while getting/ reading response 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - ERROR - E102 : Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 Request to Moonraker Timed out 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - ERROR - E104: Error while executing Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 
 ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - ERROR - E103: Error while getting/ reading response 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - ERROR - E103: Error while getting/ reading response 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - ERROR - E103: Error while getting/ reading response 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - ERROR - E103: Error while getting/ reading response 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - ERROR - E103: Error while getting/ reading response 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - ERROR - E103: Error while getting/ reading response 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - ERROR - E104: Error while executing Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 
 ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - ERROR - E103: Error while getting/ reading response 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - ERROR - E103: Error while getting/ reading response 
 Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 not successful
13-10-2024 19:22:42 - INFO - Sending request to Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 with timeout of 5s...
13-10-2024 19:22:42 - ERROR - E104: Error while executing Setting Chmaber Zones to a= 0.0, b= 0.0, c= 0.0, d= 0.0 
 ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
